"fdc_id","nutrient_id","amount"
"168802","1003","0.3"
"168802","1004","4.9"
"168802","1005","93.8"
"168802","1008","410"
"168803","1004","0"
"168803","1005","94.9"
"168803","1008","371"
"168803","1003","2.3"
"168804","1003","5.94"
"168804","1004","31.72"
"168804","1005","59.78"
"168804","1008","546"
"168805","1004","32.45"
"168805","1005","59.4"
"168805","1003","5.19"
"168805","1008","520"
"168806","1003","4.28"
"168806","1004","19.17"
"168806","1005","68.49"
"168806","1008","463"
"168807","1004","20.42"
"168807","1005","67.56"
"168807","1003","3.82"
"168807","1008","458"
"168808","1003","0.1"
"168808","1004","3.5"
"168808","1005","85.2"
"168808","1008","373"
"168809","1003","3.8"
"168809","1004","11"
"168809","1005","28.2"
"168809","1008","216"
"168810","1004","8.4"
"168810","1003","3.2"
"168810","1005","27.6"
"168810","1008","192"
"168811","1004","0"
"168811","1005","80.9"
"168811","1008","341"
"168811","1003","4.4"
"168812","1004","0.02"
"168812","1005","13.5"
"168812","1008","53"
"168812","1003","0.03"
"168813","1004","0.24"
"168813","1005","19.23"
"168813","1008","79"
"168813","1003","0"
"168814","1003","4.28"
"168814","1004","19.32"
"168814","1005","72.4"
"168814","1008","475"
"168815","1008","159"
"168815","1003","4"
"168815","1004","5.6"
"168815","1005","24.2"
"168816","1003","0.39"
"168816","1004","0.3"
"168816","1005","42.47"
"168816","1008","173"
"168817","1004","21.11"
"168817","1003","3.24"
"168817","1005","67.69"
"168817","1008","474"
"168818","1003","5.4"
"168818","1004","22.4"
"168818","1005","64.67"
"168818","1008","472"
"168819","1003","0.3"
"168819","1008","246"
"168819","1004","0"
"168819","1005","66.3"
"168820","1005","74.73"
"168820","1008","290"
"168820","1004","0.1"
"168820","1003","0"
"168821","1004","0.3"
"168821","1005","90.4"
"168821","1008","325"
"168821","1003","0.3"
"168822","1003","0.1"
"168822","1004","0.1"
"168822","1005","26.1"
"168822","1008","100"
"168823","1003","0.41"
"168823","1004","8.31"
"168823","1005","82.76"
"168823","1008","409"
"168824","1004","0.07"
"168824","1005","28"
"168824","1008","115"
"168824","1003","0.37"
"168825","1004","2.89"
"168825","1005","18.44"
"168825","1008","111"
"168825","1003","2.74"
"168826","1003","0.9"
"168826","1004","10"
"168826","1005","83.5"
"168826","1008","415"
"168827","1004","3.5"
"168827","1005","19.1"
"168827","1008","117"
"168827","1003","2.9"
"168828","1004","11.36"
"168828","1003","1"
"168828","1005","81.84"
"168828","1008","434"
"168829","1004","3.8"
"168829","1005","17.7"
"168829","1008","114"
"168829","1003","3"
"168830","1004","2.9"
"168830","1005","20.1"
"168830","1008","115"
"168830","1003","2.7"
"168831","1003","0.1"
"168831","1004","0.5"
"168831","1005","91.8"
"168831","1008","363"
"168832","1003","0.65"
"168832","1004","1.12"
"168832","1005","24.2"
"168832","1008","109"
"168833","1004","0"
"168833","1005","98.09"
"168833","1008","380"
"168833","1003","0.12"
"168834","1005","34.56"
"168834","1008","153"
"168834","1004","0.97"
"168834","1003","1.4"
"168835","1004","8.9"
"168835","1003","4.6"
"168835","1005","62.9"
"168835","1008","350"
"168836","1003","0"
"168836","1005","77.59"
"168836","1008","286"
"168836","1004","0"
"168837","1008","283"
"168837","1003","0"
"168837","1004","0.2"
"168837","1005","76.79"
"168838","1003","0"
"168838","1004","0.1"
"168838","1005","69.6"
"168838","1008","265"
"168839","1004","0"
"168839","1005","83.9"
"168839","1008","319"
"168839","1003","0"
"168840","1003","0.19"
"168840","1004","4.25"
"168840","1005","90.76"
"168840","1008","402"
"168841","1003","1.21"
"168841","1004","0"
"168841","1005","57.01"
"168841","1008","216"
"168842","1004","4"
"168842","1003","0.18"
"168842","1005","91.02"
"168842","1008","401"
"168843","1003","0.19"
"168843","1004","4.37"
"168843","1005","90.78"
"168843","1008","405"
"168844","1004","12.74"
"168844","1005","74.28"
"168844","1008","413"
"168844","1003","0.34"
"168845","1003","1.1"
"168845","1004","12.87"
"168845","1005","71.02"
"168845","1008","404"
"168846","1003","1.32"
"168846","1004","0.06"
"168846","1005","89.05"
"168846","1008","364"
"168847","1004","2.6"
"168847","1005","23.9"
"168847","1008","113"
"168847","1003","0"
"168848","1003","4"
"168848","1004","6"
"168848","1005","24.9"
"168848","1008","160"
"168849","1005","58.4"
"168849","1008","519"
"168849","1004","33.6"
"168849","1003","2.3"
"168850","1003","21.5"
"168850","1004","49.6"
"168850","1005","5.4"
"168850","1008","550"
"168851","1004","31.8"
"168851","1005","1.6"
"168851","1008","538"
"168851","1003","57.9"
"168852","1003","1.42"
"168852","1004","7.17"
"168852","1005","72.18"
"168852","1008","359"
"168853","1003","4.62"
"168853","1004","35.28"
"168853","1005","55.38"
"168853","1008","545"
"168854","1004","34.4"
"168854","1005","53.3"
"168854","1008","522"
"168854","1003","6.7"
"168855","1003","8.1"
"168855","1004","3.8"
"168855","1005","79.9"
"168855","1008","386"
"168856","1004","36.7"
"168856","1005","46.5"
"168856","1008","541"
"168856","1003","10.9"
"168857","1003","8.1"
"168857","1004","2.4"
"168857","1005","83.4"
"168857","1008","387"
"168858","1003","8.7"
"168858","1004","15.2"
"168858","1005","71.6"
"168858","1008","445"
"168859","1005","80.2"
"168859","1008","448"
"168859","1004","5.7"
"168859","1003","11"
"168860","1005","72.35"
"168860","1008","432"
"168860","1004","12.1"
"168860","1003","8.5"
"168861","1008","342"
"168861","1003","5.9"
"168861","1004","0.9"
"168861","1005","77.6"
"168862","1004","8.67"
"168862","1005","67.61"
"168862","1008","365"
"168862","1003","4.22"
"168863","1003","8.44"
"168863","1004","3.53"
"168863","1008","318"
"168863","1005","65.22"
"168864","1005","56"
"168864","1003","5.06"
"168864","1008","253"
"168864","1004","0.93"
"168865","1004","24.9"
"168865","1005","68.1"
"168865","1008","498"
"168865","1003","2.3"
"168866","1003","0"
"168866","1004","4.4"
"168866","1005","89"
"168866","1008","386"
"168867","1003","7.11"
"168867","1004","1.75"
"168867","1005","79.45"
"168867","1008","370"
"168868","1003","8.28"
"168868","1004","3.4"
"168868","1005","70.28"
"168868","1008","334"
"168869","1004","2.85"
"168869","1005","73.43"
"168869","1008","348"
"168869","1003","8.41"
"168870","1003","8.41"
"168870","1004","1.72"
"168870","1005","74.79"
"168870","1008","355"
"168871","1003","3.51"
"168871","1004","1"
"168871","1005","23.67"
"168871","1008","119"
"168872","1004","7.03"
"168872","1005","66.22"
"168872","1008","246"
"168872","1003","17.3"
"168873","1003","3.21"
"168873","1004","0.86"
"168873","1005","11.44"
"168873","1008","40"
"168874","1003","14.12"
"168874","1004","6.07"
"168874","1005","64.16"
"168874","1008","368"
"168875","1003","2.32"
"168875","1004","0.83"
"168875","1005","23.51"
"168875","1008","112"
"168876","1003","7.6"
"168876","1004","2.75"
"168876","1005","78.68"
"168876","1008","370"
"168877","1004","0.66"
"168877","1005","79.95"
"168877","1008","365"
"168877","1003","7.13"
"168878","1003","2.69"
"168878","1004","0.28"
"168878","1005","28.17"
"168878","1008","130"
"168879","1003","6.61"
"168879","1004","0.58"
"168879","1005","79.34"
"168879","1008","360"
"168880","1004","0.21"
"168880","1005","28.59"
"168880","1008","130"
"168880","1003","2.38"
"168881","1003","6.5"
"168881","1004","0.52"
"168881","1005","79.15"
"168881","1008","358"
"168882","1005","28.73"
"168882","1008","130"
"168882","1004","0.19"
"168882","1003","2.36"
"168883","1003","6.81"
"168883","1004","0.55"
"168883","1005","81.68"
"168883","1008","370"
"168884","1003","10.34"
"168884","1004","1.63"
"168884","1005","75.86"
"168884","1008","338"
"168885","1004","2.22"
"168885","1003","15.91"
"168885","1005","68.63"
"168885","1008","325"
"168886","1003","10.88"
"168886","1004","1.52"
"168886","1005","75.43"
"168886","1008","349"
"168887","1004","1.33"
"168887","1003","9.82"
"168887","1005","76.68"
"168887","1008","357"
"168888","1003","13.18"
"168888","1004","1.81"
"168888","1005","73.14"
"168888","1008","338"
"168889","1004","1.92"
"168889","1005","68.03"
"168889","1008","329"
"168889","1003","15.4"
"168890","1003","12.61"
"168890","1004","1.54"
"168890","1005","71.18"
"168890","1008","327"
"168891","1004","1.56"
"168891","1005","74.24"
"168891","1008","331"
"168891","1003","10.35"
"168892","1003","23.15"
"168892","1004","9.72"
"168892","1005","51.8"
"168892","1008","360"
"168893","1004","2.5"
"168893","1005","71.97"
"168893","1008","340"
"168893","1003","13.21"
"168894","1003","10.33"
"168894","1004","0.98"
"168894","1005","76.31"
"168894","1008","364"
"168895","1004","0.97"
"168895","1005","74.22"
"168895","1008","354"
"168895","1003","9.89"
"168896","1003","11.98"
"168896","1004","1.66"
"168896","1005","72.53"
"168896","1008","361"
"168897","1004","0.34"
"168897","1005","21.34"
"168897","1008","101"
"168897","1003","3.99"
"168898","1003","7.23"
"168898","1004","2.78"
"168898","1005","76.48"
"168898","1008","363"
"168899","1004","2.08"
"168899","1005","79.26"
"168899","1008","357"
"168899","1003","7.46"
"168900","1003","2.63"
"168900","1004","0.73"
"168900","1005","27.91"
"168900","1008","126"
"168901","1004","1.74"
"168901","1005","23.54"
"168901","1008","130"
"168901","1003","5.28"
"168902","1003","4.37"
"168902","1004","0.98"
"168902","1005","25.12"
"168902","1008","124"
"168903","1004","1.04"
"168903","1005","74.88"
"168903","1008","367"
"168903","1003","13.14"
"168904","1003","4.53"
"168904","1004","0.11"
"168904","1005","26.61"
"168904","1008","128"
"168905","1003","10.88"
"168905","1004","21.24"
"168905","1005","63.64"
"168905","1008","471"
"168906","1003","14.38"
"168906","1004","0.71"
"168906","1005","74.62"
"168906","1008","336"
"168907","1004","0.1"
"168907","1005","21.44"
"168907","1008","99"
"168907","1003","5.06"
"168908","1003","11.35"
"168908","1004","0.81"
"168908","1005","74.1"
"168908","1008","356"
"168909","1004","0.18"
"168909","1005","27.54"
"168909","1008","131"
"168909","1003","4"
"168910","1004","1.71"
"168910","1005","30.07"
"168910","1008","149"
"168910","1003","5.99"
"168911","1003","13.35"
"168911","1004","1.57"
"168911","1005","74.81"
"168911","1008","372"
"168912","1004","0.63"
"168912","1005","26.15"
"168912","1008","130"
"168912","1003","4.58"
"168913","1004","1.66"
"168913","1005","72.53"
"168913","1003","11.98"
"168913","1008","361"
"168914","1004","0.2"
"168914","1005","24.01"
"168914","1008","108"
"168914","1003","1.79"
"168915","1004","2.68"
"168915","1005","73.1"
"168915","1008","362"
"168915","1003","13.51"
"168916","1003","5.82"
"168916","1004","1.5"
"168916","1005","31.51"
"168916","1008","159"
"168917","1003","4.4"
"168917","1004","1.92"
"168917","1005","21.3"
"168917","1008","120"
"168918","1003","3.87"
"168918","1004","0.65"
"168918","1005","19.86"
"168918","1008","101"
"168919","1003","4.54"
"168919","1004","2.07"
"168919","1005","25.16"
"168919","1008","138"
"168920","1003","9.42"
"168920","1004","4.74"
"168920","1005","74.26"
"168920","1008","365"
"168921","1003","8.75"
"168921","1004","5.09"
"168921","1005","73.89"
"168921","1008","364"
"168922","1003","7.11"
"168922","1004","1.75"
"168922","1005","79.45"
"168922","1008","370"
"168923","1003","8.28"
"168923","1004","3.4"
"168923","1005","70.28"
"168923","1008","334"
"168924","1004","2.85"
"168924","1005","73.43"
"168924","1008","348"
"168924","1003","8.41"
"168925","1008","355"
"168925","1003","8.41"
"168925","1004","1.72"
"168925","1005","74.79"
"168926","1005","25.16"
"168926","1008","138"
"168926","1003","4.54"
"168926","1004","2.07"
"168927","1003","13.04"
"168927","1004","1.51"
"168927","1005","74.67"
"168927","1008","371"
"168928","1004","0.93"
"168928","1003","5.8"
"168928","1005","30.86"
"168928","1008","158"
"168929","1004","1.75"
"168929","1005","79.45"
"168929","1008","370"
"168929","1003","7.11"
"168930","1004","0.21"
"168930","1005","28.59"
"168930","1008","130"
"168930","1003","2.38"
"168931","1003","6.5"
"168931","1004","0.52"
"168931","1005","79.15"
"168931","1008","358"
"168932","1004","0.19"
"168932","1005","28.73"
"168932","1008","130"
"168932","1003","2.36"
"168933","1003","12.68"
"168933","1004","1.05"
"168933","1005","72.83"
"168933","1008","360"
"168934","1004","0.21"
"168934","1005","30.88"
"168934","1008","164"
"168934","1003","8.86"
"168935","1003","2.69"
"168935","1004","0.28"
"168935","1005","28.17"
"168935","1008","130"
"168936","1004","0.98"
"168936","1005","76.31"
"168936","1008","364"
"168936","1003","10.33"
"168937","1003","21.78"
"168937","1004","2.23"
"168937","1005","65.65"
"168937","1008","374"
"168938","1005","76.22"
"168938","1008","366"
"168938","1004","1.48"
"168938","1003","9.71"
"168939","1005","73.81"
"168939","1008","363"
"168939","1003","11.5"
"168939","1004","1.45"
"168940","1005","73.81"
"168940","1008","363"
"168940","1004","1.45"
"168940","1003","11.5"
"168941","1005","73.81"
"168941","1008","363"
"168941","1003","11.5"
"168941","1004","1.45"
"168942","1005","72.2"
"168942","1008","362"
"168942","1003","13.07"
"168942","1004","1.38"
"168943","1004","3.34"
"168943","1005","76.64"
"168943","1008","359"
"168943","1003","8.43"
"168944","1003","9.61"
"168944","1004","1.95"
"168944","1005","74.48"
"168944","1008","332"
"168945","1004","0.07"
"168945","1005","17.98"
"168945","1008","81"
"168945","1003","2.04"
"168946","1008","162"
"168946","1003","2.56"
"168946","1004","7.47"
"168946","1005","22.22"
"168947","1008","134"
"168947","1004","3.42"
"168947","1005","24.31"
"168947","1003","2.4"
"168948","1008","187"
"168948","1003","2.7"
"168948","1004","10"
"168948","1005","22.95"
"168949","1003","10.84"
"168949","1004","1.27"
"168949","1005","76.02"
"168949","1008","359"
"168950","1004","3.2"
"168950","1005","22.03"
"168950","1008","129"
"168950","1003","2.82"
"168951","1003","10.42"
"168951","1004","1.37"
"168951","1005","76.31"
"168951","1008","359"
"168952","1004","3.7"
"168952","1005","25.67"
"168952","1008","148"
"168952","1003","2.94"
"168953","1004","1.88"
"168953","1005","71.51"
"168953","1008","349"
"168953","1003","11.6"
"168954","1003","12.32"
"168954","1004","1.78"
"168954","1005","72.2"
"168954","1008","354"
"168955","1004","1.97"
"168955","1005","73.77"
"168955","1008","356"
"168955","1003","10.9"
"168956","1003","7.02"
"168956","1004","1.75"
"168956","1005","74.68"
"168956","1008","343"
"168957","1004","9.98"
"168957","1005","50.72"
"168957","1008","328"
"168957","1003","8.73"
"168958","1003","12.53"
"168958","1004","2.7"
"168958","1005","70.26"
"168958","1008","355"
"168959","1003","10.62"
"168959","1004","1.62"
"168959","1005","76.45"
"168959","1008","363"
"168960","1004","4.22"
"168960","1003","5.06"
"168960","1005","21.61"
"168960","1008","145"
"168961","1004","22.45"
"168961","1005","14.23"
"168961","1008","334"
"168961","1003","18.66"
"168962","1004","5.51"
"168962","1005","31.89"
"168962","1008","215"
"168962","1003","9.45"
"168963","1003","7.87"
"168963","1004","12.6"
"168963","1005","20.67"
"168963","1008","228"
"168964","1003","3.49"
"168964","1004","2.57"
"168964","1005","26.28"
"168964","1008","142"
"168965","1003","6.98"
"168965","1004","10.47"
"168965","1005","6.78"
"168965","1008","149"
"168966","1004","27"
"168966","1005","57.6"
"168966","1008","516"
"168966","1003","10.7"
"168967","1003","10.8"
"168967","1004","27"
"168967","1005","57"
"168967","1008","510"
"168968","1004","6.83"
"168968","1005","14.42"
"168968","1008","129"
"168968","1003","2.73"
"168969","1003","2.72"
"168969","1004","7.1"
"168969","1005","14.34"
"168969","1008","129"
"168970","1004","26"
"168970","1003","12.9"
"168970","1005","53.5"
"168970","1008","500"
"168971","1004","27.65"
"168971","1005","52.2"
"168971","1008","512"
"168971","1003","15.36"
"168972","1004","25.6"
"168972","1005","55.6"
"168972","1008","501"
"168972","1003","12.5"
"168973","1004","26"
"168973","1003","13.9"
"168973","1005","55.68"
"168973","1008","512"
"168974","1004","3.34"
"168974","1005","7.21"
"168974","1008","66"
"168974","1003","1.97"
"168975","1003","7.5"
"168975","1004","4.9"
"168975","1005","78.06"
"168975","1008","386"
"168976","1003","3.4"
"168976","1004","31.8"
"168976","1005","13.4"
"168976","1008","353"
"168977","1004","18.6"
"168977","1005","0.9"
"168977","1003","21.7"
"168977","1008","258"
"168978","1003","3.8"
"168978","1004","0.5"
"168978","1005","0"
"168978","1008","20"
"168979","1004","21.7"
"168979","1005","0"
"168979","1008","271"
"168979","1003","19"
"168980","1003","18.4"
"168980","1004","3.9"
"168980","1005","2"
"168980","1008","117"
"168981","1005","0"
"168981","1003","0"
"168981","1008","900"
"168981","1004","100"
"168982","1004","1.07"
"168982","1005","9.84"
"168982","1008","52"
"168982","1003","0.84"
"168983","1004","3.9"
"168983","1005","6.8"
"168983","1008","122"
"168983","1003","15"
"168984","1003","3.8"
"168984","1004","0.7"
"168984","1005","4.8"
"168984","1008","41"
"168985","1004","22.8"
"168985","1005","0"
"168985","1008","260"
"168985","1003","13.7"
"168986","1003","17.1"
"168986","1004","1.6"
"168986","1005","0"
"168986","1008","83"
"168987","1008","97"
"168987","1004","5.3"
"168987","1003","11.7"
"168987","1005","0"
"168988","1003","3"
"168988","1004","0.8"
"168988","1005","6.3"
"168988","1008","44"
"168989","1004","0.8"
"168989","1005","2.6"
"168989","1008","63"
"168989","1003","11.3"
"168990","1003","60.4"
"168990","1004","6.6"
"168990","1005","2.8"
"168990","1008","312"
"168991","1003","6.6"
"168991","1004","0.5"
"168991","1005","6"
"168991","1008","55"
"168992","1004","0.29"
"168992","1005","32"
"168992","1008","135"
"168992","1003","0.99"
"168993","1003","1.71"
"168993","1004","0.69"
"168993","1005","81.98"
"168993","1008","341"
"168994","1004","0"
"168994","1005","5.14"
"168994","1008","25"
"168994","1003","1.18"
"168995","1003","4.21"
"168995","1004","0.28"
"168995","1005","6.96"
"168995","1008","47"
"168996","1004","0.32"
"168996","1005","29.99"
"168996","1008","129"
"168996","1003","1.64"
"168997","1003","1.12"
"168997","1004","0.28"
"168997","1005","13.85"
"168997","1008","62"
"168998","1004","0.34"
"168998","1005","38.22"
"168998","1008","162"
"168998","1003","1.6"
"168999","1003","3.04"
"168999","1004","1.69"
"168999","1005","33.62"
"168999","1008","162"
"169000","1003","22.9"
"169000","1004","5"
"169000","1005","0"
"169000","1008","137"
"169001","1004","1.7"
"169001","1005","1.4"
"169001","1008","93"
"169001","1003","18.1"
"169002","1003","17"
"169002","1004","3.3"
"169002","1005","1"
"169002","1008","102"
"169003","1004","1.88"
"169003","1005","0"
"169003","1008","120"
"169003","1003","25.85"
"169004","1003","9.06"
"169004","1004","7.16"
"169004","1005","72.22"
"169004","1008","390"
"169005","1004","0.35"
"169005","1005","7.06"
"169005","1008","34"
"169005","1003","0.69"
"169006","1003","1.42"
"169006","1004","0.54"
"169006","1005","5.38"
"169006","1008","32"
"169007","1004","4.7"
"169007","1005","18.28"
"169007","1008","168"
"169007","1003","13.19"
"169008","1003","12.31"
"169008","1004","18.9"
"169008","1005","25.96"
"169008","1008","323"
"169009","1004","13.17"
"169009","1005","39.5"
"169009","1008","290"
"169009","1003","3.31"
"169010","1003","5.01"
"169010","1004","4.34"
"169010","1005","21.08"
"169010","1008","143"
"169011","1004","18.37"
"169011","1005","22.87"
"169011","1008","316"
"169011","1003","14.87"
"169012","1003","19.25"
"169012","1004","16.15"
"169012","1005","18.36"
"169012","1008","296"
"169013","1003","18.11"
"169013","1004","20.78"
"169013","1005","17.72"
"169013","1008","330"
"169014","1004","7.83"
"169014","1005","0.47"
"169014","1008","196"
"169014","1003","31.02"
"169015","1004","18.33"
"169015","1005","25.14"
"169015","1008","325"
"169015","1003","14.75"
"169016","1003","29.8"
"169016","1004","8.48"
"169016","1005","0"
"169016","1008","195"
"169017","1003","13.23"
"169017","1004","9.14"
"169017","1005","16.65"
"169017","1008","202"
"169018","1004","9.79"
"169018","1005","4.57"
"169018","1008","157"
"169018","1003","12.56"
"169019","1003","18.68"
"169019","1004","20.31"
"169019","1005","16.84"
"169019","1008","325"
"169020","1004","7.09"
"169020","1005","13.17"
"169020","1008","120"
"169020","1003","0.79"
"169021","1003","4.78"
"169021","1004","16"
"169021","1005","40.95"
"169021","1008","327"
"169022","1004","14.5"
"169022","1005","22.03"
"169022","1008","295"
"169022","1003","19.17"
"169023","1003","0.97"
"169023","1004","15.03"
"169023","1005","10.88"
"169023","1008","183"
"169024","1004","12.16"
"169024","1005","17.41"
"169024","1008","234"
"169024","1003","13.75"
"169025","1003","2.49"
"169025","1004","8.99"
"169025","1005","26.59"
"169025","1008","197"
"169026","1004","11.78"
"169026","1005","12.35"
"169026","1008","159"
"169026","1003","0.88"
"169027","1003","4.89"
"169027","1004","19.28"
"169027","1005","40.72"
"169027","1008","356"
"169028","1004","9.79"
"169028","1005","4.57"
"169028","1008","157"
"169028","1003","12.56"
"169029","1003","7.84"
"169029","1004","8.52"
"169029","1005","15.51"
"169029","1008","170"
"169030","1004","11.06"
"169030","1005","12.36"
"169030","1008","191"
"169030","1003","10.48"
"169031","1003","3.56"
"169031","1004","4.86"
"169031","1005","34.15"
"169031","1008","195"
"169032","1004","5"
"169032","1005","17.52"
"169032","1008","144"
"169032","1003","7.3"
"169033","1004","1.89"
"169033","1005","17.77"
"169033","1008","104"
"169033","1003","3.9"
"169034","1003","16.87"
"169034","1004","25.5"
"169034","1005","24.25"
"169034","1008","394"
"169035","1004","23.08"
"169035","1005","24.11"
"169035","1008","368"
"169035","1003","15.93"
"169036","1003","7.96"
"169036","1004","6"
"169036","1005","17.62"
"169036","1008","156"
"169037","1004","5.61"
"169037","1005","19.64"
"169037","1008","159"
"169037","1003","7.44"
"169038","1003","7.07"
"169038","1004","5.7"
"169038","1005","18.5"
"169038","1008","154"
"169039","1003","7.1"
"169039","1004","3.33"
"169039","1005","84.7"
"169039","1008","400"
"169040","1003","11.43"
"169040","1004","2.86"
"169040","1005","81.5"
"169040","1008","371"
"169041","1004","7.1"
"169041","1005","74.3"
"169041","1008","378"
"169041","1003","7.9"
"169042","1008","47"
"169042","1004","0.1"
"169042","1005","11.4"
"169042","1003","0.3"
"169043","1003","0.5"
"169043","1004","0.1"
"169043","1005","9.9"
"169043","1008","43"
"169044","1004","0"
"169044","1005","13.41"
"169044","1008","54"
"169044","1003","0.2"
"169045","1008","332"
"169045","1004","0.5"
"169045","1005","77.3"
"169045","1003","4.6"
"169046","1004","18.2"
"169046","1005","71.4"
"169046","1003","5"
"169046","1008","469"
"169047","1004","9.9"
"169047","1005","76.68"
"169047","1008","421"
"169047","1003","6.4"
"169048","1004","3"
"169048","1005","85.98"
"169048","1008","406"
"169048","1003","8.7"
"169049","1005","5.35"
"169049","1008","51"
"169049","1003","4.1"
"169049","1004","1.5"
"169050","1004","17.6"
"169050","1005","3.5"
"169050","1008","271"
"169050","1003","24.7"
"169051","1003","31.7"
"169051","1004","0"
"169051","1005","3.5"
"169051","1008","141"
"169052","1004","80.7"
"169052","1005","0.6"
"169052","1008","718"
"169052","1003","0.9"
"169053","1004","50"
"169053","1005","1"
"169053","1008","450"
"169053","1003","1"
"169054","1003","1.6"
"169054","1004","0.9"
"169054","1005","9.2"
"169054","1008","51"
"169055","1004","57.85"
"169055","1005","3.3"
"169055","1008","542"
"169055","1003","2.17"
"169056","1004","34.53"
"169056","1005","22.4"
"169056","1008","404"
"169056","1003","0.85"
"169057","1004","43.33"
"169057","1003","1.9"
"169057","1005","7.36"
"169057","1008","427"
"169058","1008","132"
"169058","1005","53.42"
"169058","1004","0.3"
"169058","1003","0.3"
"169059","1005","60.67"
"169059","1008","470"
"169059","1003","9.5"
"169059","1004","21"
"169060","1003","3.33"
"169060","1004","1.67"
"169060","1005","92.39"
"169060","1008","398"
"169061","1005","88.1"
"169061","1008","354"
"169061","1004","0.2"
"169061","1003","0"
"169062","1004","0.16"
"169062","1005","11.98"
"169062","1008","53"
"169062","1003","0.82"
"169063","1008","464"
"169063","1004","17.6"
"169063","1005","66.7"
"169063","1003","9.8"
"169064","1005","69.39"
"169064","1008","338"
"169064","1004","3.1"
"169064","1003","8.2"
"169065","1003","5"
"169065","1004","1"
"169065","1005","16.9"
"169065","1008","97"
"169066","1004","11.11"
"169066","1005","4.44"
"169066","1008","189"
"169066","1003","17.78"
"169067","1005","8"
"169067","1008","197"
"169067","1004","9"
"169067","1003","21"
"169068","1004","18"
"169068","1005","9"
"169068","1008","290"
"169068","1003","23"
"169069","1003","8"
"169069","1004","9"
"169069","1005","9"
"169069","1008","149"
"169070","1005","6.3"
"169070","1008","50"
"169070","1003","0.5"
"169070","1004","0"
"169071","1005","1.17"
"169071","1003","0.07"
"169071","1004","0"
"169071","1008","49"
"169072","1003","0.94"
"169072","1004","0"
"169072","1005","89.11"
"169072","1008","360"
"169073","1004","1.4"
"169073","1005","66.2"
"169073","1003","19.9"
"169073","1008","353"
"169074","1003","1.2"
"169074","1008","24"
"169074","1004","0.3"
"169074","1005","5.31"
"169075","1004","3.3"
"169075","1005","75.7"
"169075","1008","352"
"169075","1003","11.2"
"169076","1003","9.5"
"169076","1004","6.3"
"169076","1005","73.8"
"169076","1008","388"
"169077","1003","7.1"
"169077","1004","5.6"
"169077","1005","76.2"
"169077","1008","385"
"169078","1003","10.9"
"169078","1004","4.2"
"169078","1005","3"
"169078","1008","95"
"169079","1003","7.85"
"169079","1004","16.67"
"169079","1005","6.73"
"169079","1008","208"
"169080","1003","24.6"
"169080","1004","7"
"169080","1005","3.5"
"169080","1008","180"
"169081","1004","28.6"
"169081","1005","3.5"
"169081","1008","295"
"169081","1003","7.1"
"169082","1005","1.4"
"169082","1008","615"
"169082","1003","11.8"
"169082","1004","62.4"
"169083","1004","8.1"
"169083","1005","6.9"
"169083","1008","151"
"169083","1003","12.5"
"169084","1003","1.4"
"169084","1004","0.2"
"169084","1005","13.6"
"169084","1008","60"
"169085","1004","0.2"
"169085","1005","7.31"
"169085","1008","37"
"169085","1003","1.4"
"169086","1004","0.44"
"169086","1005","16.53"
"169086","1008","66"
"169086","1003","0.83"
"169087","1008","277"
"169087","1003","3.8"
"169087","1004","1.2"
"169087","1005","70.7"
"169088","1004","0.31"
"169088","1005","13.02"
"169088","1008","55"
"169088","1003","1.52"
"169089","1003","1.31"
"169089","1004","0.1"
"169089","1005","15.14"
"169089","1008","60"
"169090","1003","0.41"
"169090","1004","0.58"
"169090","1005","17.91"
"169090","1008","73"
"169091","1003","2.45"
"169091","1004","1.18"
"169091","1005","78.58"
"169091","1008","319"
"169092","1005","8.16"
"169092","1008","34"
"169092","1003","0.84"
"169092","1004","0.19"
"169093","1004","0.1"
"169093","1003","1.11"
"169093","1005","6.58"
"169093","1008","28"
"169094","1003","0.84"
"169094","1004","10.9"
"169094","1005","6.04"
"169094","1008","116"
"169095","1003","0.97"
"169095","1004","6.87"
"169095","1005","5.61"
"169095","1008","81"
"169096","1004","15.32"
"169096","1003","1.03"
"169096","1005","3.84"
"169096","1008","145"
"169097","1004","0.12"
"169097","1005","11.75"
"169097","1008","47"
"169097","1003","0.94"
"169098","1003","0.7"
"169098","1004","0.2"
"169098","1005","10.4"
"169098","1008","45"
"169099","1003","0.68"
"169099","1004","0.15"
"169099","1005","11.01"
"169099","1008","47"
"169100","1004","0.12"
"169100","1003","0.68"
"169100","1005","11.54"
"169100","1008","49"
"169101","1003","0.68"
"169101","1004","0.12"
"169101","1005","11.27"
"169101","1008","47"
"169102","1003","0.6"
"169102","1004","0.06"
"169102","1005","8.8"
"169102","1008","37"
"169103","1008","97"
"169103","1003","1.5"
"169103","1004","0.2"
"169103","1005","25"
"169104","1004","0.1"
"169104","1005","10.28"
"169104","1008","43"
"169104","1003","0.6"
"169105","1004","0.31"
"169105","1005","13.34"
"169105","1008","53"
"169105","1003","0.81"
"169106","1003","0.62"
"169106","1004","0.03"
"169106","1005","9.57"
"169106","1008","37"
"169107","1003","0.17"
"169107","1004","0.15"
"169107","1005","14.51"
"169107","1008","57"
"169108","1004","0.7"
"169108","1005","23.38"
"169108","1008","97"
"169108","1003","2.2"
"169109","1003","0.39"
"169109","1004","0.05"
